user_id,total_orders,avg_days_between_orders,favorite_dow,favorite_hour
51989,4,13.666666666666666,6,10
51990,11,19.5,0,19
51991,4,30.0,0,2
51992,18,9.647058823529411,6,13
51993,6,21.8,2,20
51994,27,11.807692307692308,6,10
51995,25,6.791666666666667,2,10
51996,17,9.8125,3,11
51997,10,17.333333333333332,3,6
51998,4,25.666666666666668,0,10
51999,11,23.2,4,10
52000,5,20.0,0,7
52001,7,12.0,0,10
52002,5,22.0,2,12
52003,4,1.6666666666666667,0,8
52004,20,17.526315789473685,5,13
52005,5,30.0,4,18
52006,12,15.0,6,11
52007,5,14.0,1,16
52008,48,7.76595744680851,6,14
52009,45,8.045454545454545,1,13
52010,11,13.3,1,17
52011,18,14.411764705882353,0,19
52012,29,9.285714285714286,0,10
52013,19,17.0,3,9
52014,10,22.11111111111111,4,11
52015,18,12.235294117647058,6,7
52016,37,9.88888888888889,0,15
52017,26,13.8,3,17
52018,5,22.5,2,7
52019,4,27.0,6,9
52020,10,21.88888888888889,0,23
52021,15,12.857142857142858,4,9
52022,16,16.733333333333334,1,11
52023,4,30.0,0,13
52024,11,14.3,5,18
52025,68,5.447761194029851,1,17
52026,5,22.0,1,12
52027,25,11.541666666666666,5,14
52028,18,17.470588235294116,6,15
52029,49,6.520833333333333,5,18
52030,7,14.666666666666666,0,9
52031,5,10.0,0,14
52032,6,20.4,4,14
52033,10,7.888888888888889,2,11
52034,11,15.9,6,16
52035,6,24.6,0,8
52036,28,9.74074074074074,5,15
52037,11,10.8,0,13
52038,26,8.56,0,14
52039,6,14.6,3,14
52040,14,11.461538461538462,5,16
52041,18,14.470588235294118,6,9
52042,11,18.4,0,18
52043,7,9.333333333333334,2,13
52044,14,20.53846153846154,1,7
52045,10,19.22222222222222,5,11
52046,14,18.923076923076923,5,15
52047,8,26.571428571428573,0,8
52048,48,7.74468085106383,5,9
52049,10,9.777777777777779,3,12
52050,6,10.4,6,18
52051,21,16.75,0,9
52052,4,11.0,0,6
52053,12,15.818181818181818,6,14
52054,5,16.75,0,16
52055,4,7.0,3,9
52056,7,23.833333333333332,6,9
52057,4,15.0,0,0
52058,7,24.833333333333332,6,16
52059,9,20.5,1,15
52060,7,29.666666666666668,0,9
52061,29,11.535714285714286,0,7
52062,27,12.307692307692308,0,10
52063,6,7.6,6,12
52064,5,3.75,3,10
52065,6,21.2,4,11
52066,10,23.444444444444443,0,15
52067,29,13.0,2,15
52068,20,10.473684210526315,1,12
52069,5,8.5,0,8
52070,4,2.6666666666666665,1,15
52071,6,19.2,5,22
52072,7,13.833333333333334,3,11
52073,4,20.0,3,11
52074,4,28.666666666666668,0,10
52075,14,21.923076923076923,0,12
52076,11,14.8,0,0
52077,6,13.6,6,15
52078,29,11.285714285714286,0,16
52079,33,9.1875,5,8
52080,5,30.0,0,16
52081,4,14.666666666666666,3,14
52082,20,14.578947368421053,2,11
52083,9,20.0,0,14
52084,64,5.714285714285714,1,17
52085,16,8.8,0,13
52086,11,21.1,3,16
52087,13,7.5,2,17
52088,12,14.727272727272727,0,15
52089,69,4.382352941176471,1,9
52090,4,25.333333333333332,0,10
52091,25,10.625,0,8
52092,20,4.473684210526316,6,17
52093,33,11.125,1,9
52094,4,13.333333333333334,0,16
52095,17,14.5625,1,15
52096,5,21.0,1,7
52097,10,14.777777777777779,3,9
52098,9,15.0,0,18
52099,6,23.8,0,13
52100,4,9.333333333333334,4,10
52101,55,6.7407407407407405,0,9
52102,7,21.666666666666668,0,15
52103,9,21.5,1,16
52104,9,10.875,6,10
52105,4,5.666666666666667,1,12
52106,38,7.081081081081081,4,0
52107,6,17.8,1,14
52108,5,23.0,1,9
52109,18,15.058823529411764,6,10
52110,15,19.5,0,15
52111,15,14.214285714285714,1,10
52112,5,20.75,6,9
52113,11,22.6,6,10
52114,4,21.0,3,13
52115,4,24.333333333333332,1,15
52116,5,23.0,0,16
52117,7,21.666666666666668,5,16
52118,33,10.53125,0,9
52119,14,16.0,3,9
52120,6,24.0,1,14
52121,49,7.4375,6,9
52122,26,12.84,6,12
52123,47,7.934782608695652,6,16
52124,24,15.304347826086957,3,11
52125,34,9.969696969696969,5,18
52126,42,8.707317073170731,1,10
52127,24,10.130434782608695,2,10
52128,11,20.5,4,12
52129,17,20.75,0,11
52130,9,16.5,0,10
52131,16,15.866666666666667,0,10
52132,20,11.631578947368421,2,13
52133,4,24.333333333333332,6,10
52134,4,22.333333333333332,3,11
52135,5,24.0,0,11
52136,100,1.97979797979798,5,14
52137,9,24.875,1,15
52138,6,19.0,1,9
52139,14,21.46153846153846,2,20
52140,12,19.181818181818183,0,12
52141,5,25.75,0,1
52142,4,1.6666666666666667,1,12
52143,19,5.611111111111111,1,15
52144,12,13.818181818181818,5,14
52145,6,20.4,0,13
52146,5,10.75,1,6
52147,4,30.0,0,14
52148,6,17.0,2,14
52149,13,15.833333333333334,2,12
52150,10,19.666666666666668,1,14
52151,30,11.793103448275861,0,10
52152,80,4.582278481012659,1,14
52153,14,12.23076923076923,2,7
52154,14,19.923076923076923,6,13
52155,47,7.369565217391305,0,12
52156,6,13.2,2,13
52157,27,7.3076923076923075,6,17
52158,4,21.333333333333332,1,10
52159,5,18.25,2,8
52160,42,8.146341463414634,6,13
52161,19,14.5,3,17
52162,16,9.666666666666666,0,10
52163,13,21.083333333333332,1,8
52164,4,4.333333333333333,1,9
52165,7,22.666666666666668,6,9
52166,5,11.0,1,14
52167,80,4.569620253164557,0,11
52168,4,24.0,5,8
52169,5,26.0,3,9
52170,5,21.5,6,10
52171,8,7.714285714285714,2,8
52172,28,12.62962962962963,1,9
52173,7,16.833333333333332,6,15
52174,5,23.25,6,11
52175,9,15.125,2,18
52176,38,9.81081081081081,2,19
52177,88,3.574712643678161,1,8
52178,15,11.428571428571429,1,18
52179,9,13.375,4,10
52180,88,4.183908045977011,0,7
52181,13,16.916666666666668,4,6
52182,26,10.88,1,8
52183,36,6.314285714285714,1,12
52184,4,26.0,0,8
52185,11,15.0,0,15
52186,11,21.6,0,17
52187,15,7.357142857142857,2,17
52188,77,4.802631578947368,1,10
52189,21,15.55,0,10
52190,13,10.333333333333334,3,8
52191,12,17.0,0,8
52192,8,13.571428571428571,2,11
52193,5,8.75,0,16
52194,39,8.68421052631579,1,15
52195,49,7.583333333333333,0,13
52196,51,7.3,5,14
52197,5,30.0,2,16
52198,24,13.695652173913043,1,15
52199,6,19.8,1,17
52200,13,11.333333333333334,0,10
52201,11,23.0,6,8
52202,11,17.6,6,12
52203,17,11.1875,0,12
52204,4,8.0,1,10
52205,49,7.125,1,10
52206,10,19.444444444444443,5,9
52207,22,8.761904761904763,4,8
52208,7,12.5,6,18
52209,4,13.666666666666666,4,16
52210,4,16.0,1,1
52211,12,11.090909090909092,1,13
52212,8,7.0,5,9
52213,5,30.0,5,9
52214,4,14.666666666666666,3,9
52215,24,11.695652173913043,1,10
52216,4,30.0,2,16
52217,6,23.4,3,6
52218,15,7.428571428571429,0,16
52219,5,18.25,0,11
52220,8,25.142857142857142,1,15
52221,8,8.714285714285714,0,13
52222,22,8.095238095238095,0,10
52223,20,11.894736842105264,4,13
52224,6,19.4,4,5
52225,11,18.0,0,7
52226,11,17.6,0,13
52227,6,17.8,0,13
52228,24,13.652173913043478,0,22
52229,28,11.925925925925926,1,11
52230,24,4.304347826086956,3,10
52231,6,15.8,0,8
52232,100,3.6363636363636362,6,13
52233,49,7.416666666666667,0,20
52234,23,14.818181818181818,5,14
52235,4,22.333333333333332,0,14
52236,5,23.5,5,12
52237,27,9.384615384615385,0,15
52238,10,15.88888888888889,5,12
52239,15,19.785714285714285,4,11
52240,6,16.2,1,11
52241,10,19.22222222222222,0,17
52242,8,27.428571428571427,3,15
52243,48,5.361702127659575,1,9
52244,6,8.0,3,13
52245,4,18.333333333333332,0,8
52246,8,27.285714285714285,0,11
52247,24,15.391304347826088,1,11
52248,14,10.0,1,14
52249,5,26.25,5,10
52250,30,11.0,1,14
52251,11,23.3,5,14
52252,8,20.142857142857142,2,11
52253,5,9.25,2,13
52254,51,7.12,0,16
52255,7,23.833333333333332,0,13
52256,5,17.75,1,7
52257,11,10.0,0,10
52258,4,12.0,0,11
52259,67,5.5,0,18
52260,55,5.092592592592593,5,11
52261,8,19.714285714285715,6,12
52262,10,17.666666666666668,6,11
52263,12,7.545454545454546,1,9
52264,46,8.088888888888889,0,17
52265,16,5.2,2,10
52266,11,21.1,3,14
52267,8,23.285714285714285,0,20
52268,8,15.857142857142858,0,22
52269,4,30.0,1,15
52270,25,12.458333333333334,0,16
52271,11,11.6,0,15
52272,9,19.625,3,12
52273,4,30.0,2,12
52274,22,10.0,4,12
52275,5,30.0,5,10
52276,11,28.5,1,14
52277,23,8.181818181818182,6,14
52278,5,20.5,2,17
52279,26,10.56,0,13
52280,6,12.2,0,13
52281,8,9.285714285714286,0,9
52282,35,8.617647058823529,1,11
52283,13,23.416666666666668,4,11
52284,8,23.571428571428573,0,12
52285,11,21.6,0,10
52286,25,11.833333333333334,1,20
52287,69,5.323529411764706,2,9
52288,12,19.09090909090909,1,11
52289,4,23.666666666666668,0,8
52290,45,8.204545454545455,0,15
52291,33,10.84375,0,14
52292,11,23.8,4,17
52293,52,6.705882352941177,0,8
52294,21,12.85,3,11
52295,5,13.0,5,15
52296,7,15.5,3,18
52297,23,9.772727272727273,4,11
52298,12,7.818181818181818,3,13
52299,4,25.0,0,11
52300,31,10.166666666666666,6,11
52301,6,21.2,1,0
52302,38,9.54054054054054,3,11
52303,4,22.666666666666668,2,15
52304,4,18.666666666666668,4,19
52305,5,19.5,3,18
52306,27,12.807692307692308,1,8
52307,26,5.48,2,19
52308,6,10.8,0,11
52309,8,8.714285714285714,1,10
52310,5,11.0,4,10
52311,11,23.4,2,16
52312,6,17.6,2,20
52313,11,20.6,0,6
52314,5,23.25,0,4
52315,7,15.0,1,11
52316,11,13.0,1,11
52317,4,8.333333333333334,0,7
52318,6,24.6,0,11
52319,11,8.3,2,14
52320,20,16.526315789473685,1,10
52321,5,10.5,3,10
52322,12,8.0,5,14
52323,5,6.75,1,8
52324,6,25.4,2,18
52325,32,8.548387096774194,3,8
52326,10,11.666666666666666,4,18
52327,30,7.620689655172414,0,17
52328,4,16.333333333333332,5,11
52329,4,30.0,3,8
52330,6,22.8,0,8
52331,37,7.027777777777778,1,21
52332,22,10.142857142857142,1,10
52333,4,29.333333333333332,1,8
52334,62,4.754098360655738,3,7
52335,18,8.529411764705882,1,11
52336,9,6.375,0,7
52337,49,7.583333333333333,2,14
52338,5,29.5,1,14
52339,25,13.166666666666666,1,12
52340,69,5.352941176470588,6,21
52341,4,18.666666666666668,6,9
52342,34,10.212121212121213,6,16
52343,9,15.875,1,15
52344,4,27.333333333333332,0,16
52345,5,12.5,5,0
52346,5,18.0,0,11
52347,8,13.428571428571429,0,17
52348,13,12.833333333333334,1,10
52349,39,8.131578947368421,6,14
52350,15,14.142857142857142,0,11
52351,15,12.857142857142858,1,11
52352,64,5.587301587301587,1,14
52353,10,23.22222222222222,3,12
52354,4,30.0,0,16
52355,11,22.1,6,14
52356,9,25.125,1,10
52357,7,30.0,6,8
52358,9,15.375,1,10
52359,20,17.31578947368421,1,18
52360,21,16.55,0,12
52361,4,26.333333333333332,0,9
52362,6,14.0,1,12
52363,9,18.0,1,8
52364,8,9.0,5,11
52365,16,12.533333333333333,1,12
52366,7,5.833333333333333,5,0
52367,5,30.0,1,14
52368,9,18.375,4,9
52369,6,23.0,2,11
52370,13,12.5,0,10
52371,6,6.8,1,10
52372,13,22.833333333333332,6,9
52373,16,9.4,0,10
52374,9,20.5,0,13
52375,38,8.108108108108109,1,8
52376,32,1.2580645161290323,5,9
52377,12,24.363636363636363,2,10
52378,8,19.142857142857142,0,15
52379,5,30.0,1,7
52380,17,21.4375,2,17
52381,6,16.2,1,13
52382,21,14.4,5,9
52383,74,4.972602739726027,0,12
52384,8,18.428571428571427,4,12
52385,76,4.84,5,16
52386,17,12.9375,0,9
52387,8,9.0,6,14
52388,10,13.666666666666666,0,18
52389,8,25.857142857142858,6,12
52390,5,12.25,1,8
52391,9,20.125,0,18
52392,6,22.8,5,7
52393,4,30.0,1,6
52394,4,18.666666666666668,1,17
52395,16,14.0,2,10
52396,7,23.5,0,12
52397,4,26.0,1,14
52398,26,11.92,1,13
52399,16,15.466666666666667,1,10
52400,34,5.787878787878788,2,12
52401,26,14.32,6,13
52402,8,15.714285714285714,3,16
52403,6,24.0,0,17
52404,58,6.280701754385965,1,9
52405,4,22.666666666666668,2,14
52406,4,27.666666666666668,1,9
52407,9,17.875,0,11
52408,6,21.0,0,8
52409,50,7.3061224489795915,0,9
52410,21,13.0,0,16
52411,7,17.666666666666668,1,17
52412,48,7.319148936170213,3,14
52413,6,24.4,3,10
52414,8,23.285714285714285,0,10
52415,5,19.0,6,18
52416,36,10.142857142857142,0,9
52417,16,8.666666666666666,3,10
52418,7,25.0,1,17
52419,4,27.0,4,12
52420,7,25.666666666666668,0,15
52421,10,20.0,3,14
52422,10,23.333333333333332,4,10
52423,7,22.5,2,12
52424,5,27.5,2,9
52425,4,28.333333333333332,0,10
52426,5,6.75,5,15
52427,11,17.3,3,14
52428,5,26.25,4,8
52429,5,30.0,0,14
52430,25,7.416666666666667,1,10
52431,27,11.5,6,7
52432,6,21.6,0,17
52433,9,11.5,6,18
52434,6,25.4,5,10
52435,5,12.25,3,16
52436,9,6.75,4,12
52437,11,24.0,0,14
52438,69,5.102941176470588,0,13
52439,28,11.11111111111111,0,21
52440,43,5.928571428571429,0,19
52441,34,9.242424242424242,0,10
52442,8,23.571428571428573,3,9
52443,23,8.545454545454545,1,16
52444,20,15.105263157894736,2,18
52445,8,20.571428571428573,1,12
52446,16,17.466666666666665,3,9
52447,4,21.333333333333332,1,9
52448,4,27.333333333333332,0,15
52449,21,11.2,0,17
52450,8,14.714285714285714,1,13
52451,34,3.0606060606060606,2,9
52452,5,5.75,0,13
52453,6,19.6,2,17
52454,7,20.666666666666668,0,18
52455,19,16.27777777777778,4,12
52456,35,9.764705882352942,0,10
52457,5,25.5,2,13
52458,9,18.875,1,10
52459,35,10.352941176470589,0,10
52460,7,22.833333333333332,0,19
52461,10,23.666666666666668,1,14
52462,9,20.875,0,12
52463,6,22.8,6,10
52464,6,23.8,4,8
52465,4,16.0,3,12
52466,10,18.444444444444443,3,10
52467,9,13.5,6,16
52468,73,4.958333333333333,1,10
52469,17,17.4375,4,12
52470,12,20.454545454545453,0,10
52471,27,7.0,1,10
52472,32,11.161290322580646,1,10
52473,16,14.133333333333333,5,17
52474,4,30.0,0,8
52475,4,9.333333333333334,5,19
52476,4,19.666666666666668,2,14
52477,31,11.8,3,11
52478,27,13.038461538461538,1,17
52479,12,12.363636363636363,2,15
52480,16,21.6,0,12
52481,11,8.3,1,8
52482,13,17.083333333333332,0,18
52483,8,29.428571428571427,4,14
52484,4,8.333333333333334,0,9
52485,5,25.75,0,15
52486,9,12.0,5,11
52487,5,26.25,0,8
52488,9,4.0,0,18
52489,91,4.022222222222222,2,11
52490,20,15.578947368421053,0,15
52491,4,16.333333333333332,6,14
52492,11,14.6,1,12
52493,22,8.285714285714286,1,11
52494,18,14.352941176470589,1,9
52495,8,23.285714285714285,2,18
52496,57,5.357142857142857,0,20
52497,16,4.933333333333334,5,6
52498,10,11.0,2,15
52499,6,25.6,2,12
52500,72,5.126760563380282,3,18
52501,36,9.657142857142857,1,16
52502,6,22.6,4,10
52503,12,20.272727272727273,0,11
52504,30,10.344827586206897,0,10
52505,20,12.210526315789474,0,9
52506,16,16.533333333333335,5,9
52507,4,11.666666666666666,4,10
52508,6,22.6,1,11
52509,6,13.8,4,10
52510,5,21.25,3,14
52511,11,7.0,3,11
52512,5,24.75,2,18
52513,7,18.833333333333332,1,11
52514,46,7.6,0,14
52515,19,13.61111111111111,2,16
52516,17,15.5625,0,10
52517,16,4.133333333333334,6,18
52518,12,17.818181818181817,0,12
52519,14,18.0,0,12
52520,6,22.4,0,15
52521,7,21.166666666666668,2,8
52522,4,22.666666666666668,1,15
52523,5,23.25,6,16
52524,12,28.363636363636363,1,13
52525,19,16.72222222222222,0,18
52526,5,26.5,6,16
52527,42,8.439024390243903,6,14
52528,7,22.333333333333332,2,16
52529,74,4.972602739726027,6,9
52530,4,11.666666666666666,3,14
52531,14,14.307692307692308,5,9
52532,6,16.6,0,17
52533,7,18.833333333333332,2,11
52534,5,27.0,0,2
52535,26,10.92,3,7
52536,40,4.0256410256410255,3,15
52537,4,17.333333333333332,2,11
52538,17,5.625,1,17
52539,10,23.11111111111111,3,12
52540,66,2.9076923076923076,0,15
52541,4,25.333333333333332,6,15
52542,5,30.0,1,4
52543,12,10.272727272727273,6,16
52544,10,15.88888888888889,0,13
52545,4,18.0,1,14
52546,7,12.0,1,18
52547,7,13.5,1,13
52548,19,10.11111111111111,2,16
52549,15,19.142857142857142,3,23
52550,43,7.095238095238095,5,8
52551,19,18.5,0,11
52552,19,7.222222222222222,1,14
52553,19,15.166666666666666,5,7
52554,5,18.5,1,12
52555,17,10.1875,0,17
52556,5,12.25,1,9
52557,26,14.2,1,8
52558,12,18.09090909090909,0,18
52559,10,6.666666666666667,5,13
52560,30,9.517241379310345,1,15
52561,8,19.285714285714285,6,14
52562,11,7.7,0,9
52563,4,10.666666666666666,2,9
52564,47,7.8478260869565215,4,14
52565,20,16.57894736842105,0,17
52566,13,10.25,4,7
52567,4,29.0,0,0
52568,6,13.0,2,14
52569,5,27.75,2,12
52570,11,17.4,5,9
52571,11,19.5,0,12
52572,56,6.636363636363637,5,12
52573,58,6.368421052631579,3,12
52574,5,25.75,3,16
52575,4,30.0,6,8
52576,43,7.214285714285714,6,14
52577,22,8.428571428571429,1,12
52578,16,6.466666666666667,6,11
52579,10,13.333333333333334,0,9
52580,13,19.416666666666668,6,6
52581,8,12.571428571428571,0,13
52582,9,18.375,0,13
52583,49,7.604166666666667,4,10
52584,28,9.74074074074074,0,10
52585,13,14.0,3,10
52586,11,26.3,1,10
52587,4,23.666666666666668,2,11
52588,54,6.188679245283019,1,14
52589,6,27.4,0,8
52590,6,28.4,0,10
52591,13,9.583333333333334,0,8
52592,14,13.846153846153847,0,15
52593,5,18.25,0,10
52594,5,27.0,2,8
52595,18,8.235294117647058,3,15
52596,6,20.6,5,19
52597,26,12.84,2,10
52598,71,3.9714285714285715,0,15
52599,5,23.75,0,9
52600,10,15.11111111111111,1,10
52601,8,10.142857142857142,0,10
52602,4,11.666666666666666,4,10
52603,15,4.428571428571429,0,13
52604,18,6.647058823529412,2,13
52605,32,5.32258064516129,1,12
52606,5,15.75,2,9
52607,5,22.75,1,10
52608,23,10.772727272727273,0,18
52609,22,15.285714285714286,5,15
52610,10,4.444444444444445,1,14
52611,13,10.333333333333334,6,11
52612,19,3.5,1,11
52613,7,15.833333333333334,2,18
52614,8,11.285714285714286,0,15
52615,5,11.0,1,12
52616,4,23.0,0,2
52617,10,17.666666666666668,5,15
52618,16,12.466666666666667,1,16
52619,9,16.25,4,9
52620,10,25.666666666666668,1,13
52621,35,10.0,5,18
52622,8,15.571428571428571,3,12
52623,4,19.333333333333332,0,11
52624,15,13.928571428571429,1,12
52625,4,20.0,4,14
52626,14,8.23076923076923,0,14
52627,22,15.142857142857142,0,17
52628,11,14.2,1,0
52629,5,25.5,6,9
52630,17,13.75,0,14
52631,4,21.666666666666668,1,8
52632,13,4.666666666666667,2,11
52633,11,18.2,5,11
52634,48,6.872340425531915,0,16
52635,11,20.2,0,14
52636,6,11.8,6,17
52637,7,23.833333333333332,6,13
52638,7,28.5,1,12
52639,27,10.692307692307692,1,19
52640,26,13.56,0,15
52641,17,15.625,0,16
52642,19,12.944444444444445,1,8
52643,6,15.8,1,13
52644,29,8.321428571428571,1,9
52645,16,15.066666666666666,4,11
52646,6,23.0,1,10
52647,6,10.8,1,16
52648,4,20.666666666666668,1,20
52649,18,20.058823529411764,4,9
52650,5,12.5,6,15
52651,9,19.625,2,11
52652,52,6.823529411764706,0,14
52653,17,11.25,2,14
52654,11,6.0,1,8
52655,6,29.8,0,10
52656,6,22.6,0,8
52657,9,3.875,1,15
52658,6,22.4,0,9
52659,9,24.875,2,16
52660,27,7.6923076923076925,1,9
52661,57,6.482142857142857,6,9
52662,8,23.571428571428573,0,9
52663,8,17.857142857142858,3,12
52664,15,24.428571428571427,2,10
52665,32,11.290322580645162,0,8
52666,10,15.666666666666666,6,9
52667,18,12.294117647058824,4,8
52668,34,10.515151515151516,2,10
52669,19,8.61111111111111,6,21
52670,16,6.6,6,16
52671,8,21.0,0,11
52672,35,4.264705882352941,6,16
52673,4,27.0,2,7
52674,4,30.0,0,9
52675,22,15.952380952380953,0,18
52676,5,13.5,1,10
52677,7,20.333333333333332,0,10
52678,6,29.0,1,11
52679,8,13.142857142857142,6,9
52680,9,12.75,0,16
52681,6,19.8,0,13
52682,7,12.333333333333334,0,14
52683,63,5.82258064516129,0,8
52684,16,15.866666666666667,1,14
52685,5,21.0,5,15
52686,28,12.925925925925926,2,10
52687,5,6.75,6,15
52688,34,5.484848484848484,5,11
52689,46,5.8,5,18
52690,7,5.166666666666667,0,9
52691,5,9.0,5,11
52692,20,7.894736842105263,6,15
52693,13,20.333333333333332,0,10
52694,41,8.65,6,7
52695,19,9.666666666666666,0,16
52696,5,11.5,1,9
52697,4,22.333333333333332,6,8
52698,36,8.942857142857143,6,8
52699,7,12.0,0,8
52700,7,29.166666666666668,4,11
52701,83,4.402439024390244,6,16
52702,32,9.935483870967742,6,9
52703,41,7.925,0,14
52704,15,20.785714285714285,4,11
52705,75,4.9324324324324325,3,8
52706,29,8.821428571428571,0,9
52707,37,10.11111111111111,5,12
52708,24,13.08695652173913,2,17
52709,28,7.296296296296297,2,17
52710,4,12.333333333333334,1,19
52711,9,17.375,3,15
52712,6,21.0,6,13
52713,7,20.0,1,9
52714,16,18.0,1,16
52715,9,20.25,1,9
52716,10,16.333333333333332,0,15
52717,4,5.333333333333333,0,15
52718,34,8.121212121212121,1,18
52719,13,8.583333333333334,5,14
52720,4,24.666666666666668,1,7
52721,33,11.0625,0,10
52722,28,7.185185185185185,0,12
52723,19,15.166666666666666,5,23
52724,5,14.25,6,10
52725,7,26.333333333333332,1,6
52726,43,6.5,0,9
52727,10,19.0,2,10
52728,50,7.285714285714286,2,14
52729,21,13.85,0,10
52730,26,10.4,0,9
52731,13,19.666666666666668,0,9
52732,6,16.8,0,4
52733,5,24.0,0,10
52734,7,15.666666666666666,1,18
52735,4,14.0,1,8
52736,5,26.0,3,13
52737,16,12.133333333333333,1,9
52738,13,15.416666666666666,0,19
52739,5,7.0,6,10
52740,82,3.5185185185185186,1,14
52741,5,27.75,6,9
52742,34,10.818181818181818,5,12
52743,13,7.416666666666667,4,10
52744,9,7.0,0,8
52745,9,21.75,0,20
52746,22,13.80952380952381,0,13
52747,9,23.5,6,10
52748,7,17.0,6,18
52749,4,2.6666666666666665,0,15
52750,4,5.666666666666667,4,11
52751,7,23.5,0,13
52752,9,8.75,5,18
52753,9,5.625,4,12
52754,5,19.75,0,11
52755,10,14.222222222222221,6,13
52756,15,9.142857142857142,5,11
52757,19,9.166666666666666,6,11
52758,9,14.625,2,10
52759,23,8.909090909090908,6,11
52760,7,21.666666666666668,0,13
52761,7,17.833333333333332,0,10
52762,7,23.5,2,10
52763,21,10.75,1,14
52764,9,17.125,1,14
52765,11,6.8,5,23
52766,5,14.25,2,8
52767,89,2.272727272727273,1,9
52768,18,18.0,0,9
52769,9,12.625,6,21
52770,10,7.888888888888889,5,15
52771,6,10.0,4,17
52772,4,17.333333333333332,4,0
52773,6,17.6,3,8
52774,39,6.842105263157895,5,17
52775,8,7.857142857142857,6,2
52776,44,6.1395348837209305,3,8
52777,6,28.4,0,0
52778,38,7.756756756756757,2,9
52779,16,6.466666666666667,4,11
52780,12,14.090909090909092,3,14
52781,58,6.280701754385965,0,17
52782,19,11.055555555555555,1,9
52783,44,7.604651162790698,2,11
52784,6,25.8,6,17
52785,8,18.285714285714285,0,16
52786,5,21.75,2,16
52787,7,17.333333333333332,2,1
52788,6,9.2,6,14
52789,25,8.416666666666666,6,16
52790,21,7.75,4,11
52791,9,14.875,0,14
52792,10,12.666666666666666,4,12
52793,10,26.0,2,21
52794,21,15.7,0,21
52795,43,7.5,2,8
52796,19,14.88888888888889,5,8
52797,11,14.1,1,10
52798,18,17.705882352941178,2,12
52799,8,21.142857142857142,0,9
52800,7,19.666666666666668,0,9
52801,5,20.25,0,14
52802,5,16.75,2,12
52803,18,8.647058823529411,2,16
52804,4,27.666666666666668,3,11
52805,31,11.066666666666666,6,15
52806,15,18.071428571428573,4,14
52807,10,23.77777777777778,0,9
52808,54,6.584905660377358,5,17
52809,22,14.095238095238095,6,17
52810,34,8.545454545454545,0,9
52811,10,23.0,6,15
52812,11,6.3,0,17
52813,4,21.0,0,17
52814,43,8.023809523809524,4,19
52815,7,15.333333333333334,1,8
52816,4,23.0,2,17
52817,7,26.166666666666668,3,10
52818,14,11.846153846153847,2,13
52819,34,8.181818181818182,0,18
52820,39,9.18421052631579,2,17
52821,14,7.461538461538462,0,10
52822,11,26.4,6,12
52823,5,23.25,1,10
52824,49,4.6875,0,16
52825,30,3.9310344827586206,0,11
52826,10,20.22222222222222,4,12
52827,10,20.11111111111111,6,17
52828,7,19.666666666666668,1,11
52829,11,15.5,0,9
52830,12,16.727272727272727,1,9
52831,24,12.26086956521739,0,14
52832,14,15.76923076923077,4,10
52833,4,26.0,2,20
52834,7,15.333333333333334,6,19
52835,16,7.133333333333334,3,11
52836,79,4.589743589743589,6,19
52837,24,3.608695652173913,5,10
52838,54,6.849056603773585,6,11
52839,23,12.818181818181818,0,9
52840,13,18.25,1,9
52841,11,16.0,4,9
52842,13,20.0,4,14
52843,41,8.975,3,17
52844,35,9.735294117647058,2,11
52845,7,25.833333333333332,4,12
52846,16,11.933333333333334,3,14
52847,8,23.142857142857142,0,13
52848,16,17.266666666666666,0,14
52849,6,20.4,0,9
52850,5,14.5,4,19
52851,11,20.7,0,9
52852,10,4.0,1,12
52853,22,8.19047619047619,6,10
52854,7,21.333333333333332,3,18
52855,9,18.875,1,8
52856,4,14.333333333333334,0,9
52857,11,12.3,0,14
52858,15,23.142857142857142,3,7
52859,24,6.086956521739131,0,12
52860,7,22.0,0,11
52861,32,11.483870967741936,4,9
52862,11,14.1,0,10
52863,13,11.083333333333334,0,9
52864,15,12.928571428571429,0,13
52865,9,20.375,5,8
52866,12,14.454545454545455,4,12
52867,24,11.173913043478262,1,15
52868,100,3.3434343434343434,6,11
52869,9,19.75,2,9
52870,12,19.818181818181817,5,10
52871,8,13.285714285714286,5,11
52872,17,13.625,4,16
52873,4,23.0,2,15
52874,36,9.6,4,13
52875,6,9.4,2,12
52876,9,23.625,4,14
52877,4,18.666666666666668,0,9
52878,6,19.6,0,12
52879,19,10.777777777777779,2,8
52880,29,12.178571428571429,1,11
52881,5,18.5,4,10
52882,14,20.076923076923077,1,10
52883,5,15.5,1,9
52884,24,11.782608695652174,0,7
52885,4,22.333333333333332,1,8
52886,48,7.617021276595745,4,12
52887,4,21.0,0,7
52888,16,13.2,0,12
52889,35,10.647058823529411,1,11
52890,36,8.028571428571428,4,14
52891,21,6.1,2,11
52892,29,12.964285714285714,6,19
52893,11,13.8,4,8
52894,9,20.5,5,14
52895,6,12.8,4,11
52896,4,25.333333333333332,2,14
52897,5,29.25,5,11
52898,68,5.358208955223881,1,18
52899,7,20.666666666666668,6,9
52900,11,5.0,4,8
52901,4,20.333333333333332,2,0
52902,6,18.4,0,12
52903,22,14.857142857142858,4,8
52904,98,3.752577319587629,2,15
52905,5,16.75,4,12
52906,4,1.3333333333333333,0,9
52907,37,8.666666666666666,5,16
52908,7,16.666666666666668,0,15
